chunk_id,doc_id,titulo,categoria,prioridade,url,config_id,chunk_size,chunk_overlap,ordem_chunk,qtd_caracteres_chunk,texto_chunk
DOC003_C1_0060,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,60,500,"do serviço de empréstimos de materiais;
O usuário deverá informar quaisquer anormalidades notadas em materiais emprestados ou consultados, sob pena de tornar-se responsável por eles;
Os materiais consultados não devem ser recolocados nas estantes, e sim deixados sobre a mesa ou nas prateleiras das pilastras;
A biblioteca dispõe de mesas para estudo individual;
É de única, total e exclusiva responsabilidade do usuário a manutenção e o cuidado pelos objetos de uso pessoal deixados nas dependências"
DOC003_C1_0061,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,61,500,"abilidade do usuário a manutenção e o cuidado pelos objetos de uso pessoal deixados nas dependências da biblioteca. Recomenda-se levar todos os seus pertences ao deixar as instalações da biblioteca;
Manter o silêncio no espaço da biblioteca é indispensável para se obter o ambiente adequado ao estudo;
É vetado o uso do telefone celular e o consumo de alimentos e bebidas nas dependências da biblioteca;
Nos meses de férias escolares o horário de funcionamento da biblioteca será diferenciado;
Não se"
DOC003_C1_0062,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,62,500,"ca;
Nos meses de férias escolares o horário de funcionamento da biblioteca será diferenciado;
Não será permitida a entrada de pessoas com pastas, fichários, bolsas, sacolas, pacotes, etc. Esses materiais deverão ser deixados no guarda-volumes, retirando uma chave no balcão de atendimento. A chave deverá ser devolvida no mesmo dia para que o usuário não fique suspenso por um período de 15 (quinze) dias;
O e-mail, é apenas, uma forma de lembrar o usuário da data de devolução do material, que é uma"
DOC003_C1_0063,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,63,500,"dias;
O e-mail, é apenas, uma forma de lembrar o usuário da data de devolução do material, que é uma responsabilidade exclusiva dele, portanto, o não envio da mensagem, independente do motivo, não o isenta do pagamento da multa;
A justificativa de atraso na entrega do material, por impossibilidade de renovação online, não é aceita, pois caso isso ocorra, o usuário deverá entrar em contato imediatamente, para que o problema seja solucionado;
Materiais com datas de devolução vencidas deverão ser d"
DOC003_C1_0064,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,64,500,"mente, para que o problema seja solucionado;
Materiais com datas de devolução vencidas deverão ser devolvidos no balcão de atendimento para pagamento da multa, uma vez que o sistema não renova materiais com data de devolução em atraso;
Ao entrar na Biblioteca com material emprestado, o usuário deverá registrar a entrada e, ao sair, registrar a saída;
Constitui responsabilidade do usuário conservar limpo e organizado os locais de estudos, o acervo, as estações multimídia e todo o ambiente de apoi"
DOC003_C1_0065,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,65,498,"limpo e organizado os locais de estudos, o acervo, as estações multimídia e todo o ambiente de apoio, como mobiliário e equipamentos.
Inscrições
Para utilizar os serviços oferecidos pela biblioteca o usuário precisa efetuar seu cadastro biométrico no balcão de atendimento.
Empréstimos
O empréstimo de materiais é reservado a alunos, professores, pesquisadores e funcionários do Centro Universitário FEI;
O empréstimo é pessoal, não sendo permitida a retirada de materiais em nome de outro usuário;"
DOC003_C1_0066,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,66,498,"FEI;
O empréstimo é pessoal, não sendo permitida a retirada de materiais em nome de outro usuário;
Enciclopédias, dicionários, periódicos e obras raras são consideradas “Obras Não Circulantes”;
O usuário somente poderá fazer a reserva de materiais via Catálogo online; o material reservado ficará à disposição do interessado por 48 (quarenta e oito) horas consecutivas da data do recebimento do e-mail, independentemente do horário do funcionamento da biblioteca;
Os materiais em atraso não poderão"
DOC003_C1_0067,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,67,500,"il, independentemente do horário do funcionamento da biblioteca;
Os materiais em atraso não poderão ter seus prazos de devolução prorrogados antes da regularização da situação;
Para os materiais devolvidos fora dos prazos estipulados serão cobradas multas por dias úteis e por material;
O usuário deverá indenizar a biblioteca em caso de extravio ou danos aos materiais emprestados, sob forma de substituição dos mesmos;
A devolução dos materiais poderá ser efetuada nos dois campi (SBC/SP) independe"
DOC003_C1_0068,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,68,500,"tituição dos mesmos;
A devolução dos materiais poderá ser efetuada nos dois campi (SBC/SP) independente do campus que o usuário estuda;
A renovação só será feita via Catálogo online, até 06 (seis) vezes, desde que o material não esteja atrasado ou reservado;
Ao usuário não será permitida a reserva de materiais que se encontram em seu poder;
Não será permitida a reserva de materiais que não se encontram emprestados (reserva antecipada);
O usuário é responsável pela boa utilização e zelo dos equip"
DOC003_C1_0069,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,69,500,"ntram emprestados (reserva antecipada);
O usuário é responsável pela boa utilização e zelo dos equipamentos.
Alunos de graduação, especialização, iniciação científica e funcionários
10 Livros, 03 trabalhos acadêmicos, 01catálogo, 02 materiais audiovisuais e 01 sacola retornável;
O prazo de empréstimos é de 07 (sete) dias corridos, podendo ser prorrogado por mais 07 (sete) dias caso o material não tenha sido reservado.
Alunos de Mestrado e Doutorado, Professores e Pesquisadores
10 Livros, 03 trab"
DOC003_C1_0070,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,70,500,"tenha sido reservado.
Alunos de Mestrado e Doutorado, Professores e Pesquisadores
10 Livros, 03 trabalhos acadêmicos, 01 catálogo, 02 materiais audiovisuais e 01 sacola retornável;
O prazo de empréstimos é de 14 (quatorze) dias corridos, podendo ser prorrogado por mais 14 (quatorze) dias caso o material não tenha sido reservado.
Biblioteca das Coisas
Sacolas e pastas retornáveis
Empréstimo 7 dias
Quantidade: 1 sacola ou pasta por vez;
Renovação até 6 vezes;
Não será cobrado multa, mas o aluno fi"
DOC003_C1_0071,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,71,500,"Quantidade: 1 sacola ou pasta por vez;
Renovação até 6 vezes;
Não será cobrado multa, mas o aluno ficará suspenso dos outros serviços da biblioteca enquanto não devolver a sacola;
Não será cobrado taxa se a sacola for devolvida danificada (riscada, rasgada, alça solta), ela será descartada;
Em caso de perda ou extravio
será cobrado uma taxa no valor de R$10,00;
Fones de ouvido
Empréstimo: interno por até 12 horas
Quantidade: 1 fone de ouvido por vez;
Renovação: não poderá ser renovado;
Multa: nã"
DOC003_C1_0072,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,72,500,"por até 12 horas
Quantidade: 1 fone de ouvido por vez;
Renovação: não poderá ser renovado;
Multa: não será cobrado multa e sim suspensão de (2 dias), caso o fone não seja devolvido no mesmo dia;
Extravio ou perda: o usuário
deverá repor outro fone de ouvido
e ficará suspenso dos outros serviços até a regularização de sua pendência.
Calculadora Casio fx-82MS
Empréstimo: diário
Quantidade: 1 calculadora por vez;
Renovação: não poderá ser
renovada;
Multa: não será cobrado multa e sim suspensão de ("
DOC003_C1_0073,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,73,500,"dora por vez;
Renovação: não poderá ser
renovada;
Multa: não será cobrado multa e sim suspensão de (15 dias), caso a calculadora não seja devolvida na data;
Extravio, perda ou dano: o usuário deverá
repor a calculadora da mesma marca e modelo
e ficará suspenso dos outros serviços até a regularização de sua pendência.
Carregador de celular Power Bank CB097
Empréstimo: diário
Quantidade: 1 carregador + 1 cabo USB por vez;
Renovação: não poderá ser renovado;
Multa: não será cobrado multa e sim susp"
DOC003_C1_0074,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,74,500,"r + 1 cabo USB por vez;
Renovação: não poderá ser renovado;
Multa: não será cobrado multa e sim suspensão de (15 dias), caso o carregador não seja devolvido na data;
Extravio, perda ou dano: o usuário deverá
repor o carregador
da mesma marca e modelo
e ficará suspenso dos outros serviços até a regularização de sua pendência.
Adaptador de tomada Bob Sponge 10A-20A/250V
Empréstimo: diário
Quantidade: 1 adaptador por vez;
Renovação: não poderá ser renovado;
Multa: não será cobrado multa e sim suspe"
DOC003_C1_0075,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,75,500,": 1 adaptador por vez;
Renovação: não poderá ser renovado;
Multa: não será cobrado multa e sim suspensão de (15 dias), caso o adaptador não seja devolvido na data;
Extravio ou perda: o usuário deverá
repor o adaptador da mesma marca e modelo
e ficará suspenso dos outros serviços até a regularização de sua pendência.
Guarda-Volumes
Os guarda-volumes, são de uso coletivo e utilizados exclusivamente pelos usuários da biblioteca;
O empréstimo das chaves será efetuado no balcão de atendimento mediant"
DOC003_C1_0076,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,76,500,"pelos usuários da biblioteca;
O empréstimo das chaves será efetuado no balcão de atendimento mediante a solicitação pessoal do usuário e apresentação do cartão institucional ou digitação de R.A e utilização da biometria;
Cada usuário poderá emprestar uma chave correspondente a um armário;
O armário só poderá ser utilizado no período em que o usuário estiver no interior da biblioteca;
O usuário deverá devolver a chave até o término do expediente da biblioteca,
ou ficará automaticamente afastado a"
DOC003_C1_0077,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,77,500,"erá devolver a chave até o término do expediente da biblioteca,
ou ficará automaticamente afastado até a devolução da mesma e suspenso pelo período de 15 dias;
A perda ou extravio da chave/chaveiro incorrerá em troca de miolo/cópias de chave, com custas cobertas pelo usuário no valor de R$ 10,00.
Lembre-se
O usuário é responsável pelo material em uso; em caso de extravio ou dano, a biblioteca deverá ser indenizada sob a forma de substituição do material do devido valor; estando o material esgota"
DOC003_C1_0078,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,78,500,"rá ser indenizada sob a forma de substituição do material do devido valor; estando o material esgotado, o usuário deverá pagar à biblioteca a quantia correspondente ao dobro do preço atualizado do material.
O usuário não se eximirá do ressarcimento nos termos do item anterior, ainda que o extravio tenha sido consequência de fato delituoso, do qual tenha sido vítima. As exceções à imposição da penalidade serão analisadas à luz da legislação pertinente, caso a caso.
O usuário que não devolver o ma"
DOC003_C1_0079,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,79,500,"lidade serão analisadas à luz da legislação pertinente, caso a caso.
O usuário que não devolver o material no prazo fixado deverá pagar multa conforme as bases estabelecidas no regulamento da biblioteca.
Ao usuário em débito com a biblioteca não será permitido o empréstimo de materiais; caso o débito não seja liquidado em 90 (noventa) dias, o usuário ficará impedido de utilizar os serviços da biblioteca até a regularização da situação.
No caso de uso do cartão institucional por outro usuário que"
DOC003_C1_0080,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,80,500,"ioteca até a regularização da situação.
No caso de uso do cartão institucional por outro usuário que não o titular ou de tentativa de tal ação, os envolvidos estarão sujeitos à suspensão por até 06 (seis) meses de todos os serviços da biblioteca; na reincidência será aberto processo pela Comissão Permanente de Inquérito do Centro Universitário FEI.
No caso de tentativa de furto de qualquer material será aberto processo na Comissão Permanente de Inquérito e o usuário ficará impedido de utilizar a"
DOC003_C1_0081,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,81,500,"l será aberto processo na Comissão Permanente de Inquérito e o usuário ficará impedido de utilizar a biblioteca até a decisão da Reitoria.
O acervo da biblioteca está eletronicamente protegido contra furto. No caso de soar o alarme, o usuário deverá apresentar seus pertences para serem vistoriados pelo funcionário do atendimento.
Alegar desconhecer o regulamento não escusa o usuário das penalidades constantes neste regulamento.
Os casos não previstos neste regulamento serão analisados individual"
DOC003_C1_0082,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,82,500,"s constantes neste regulamento.
Os casos não previstos neste regulamento serão analisados individualmente pelo responsável da biblioteca.
O usuário ao fazer sua inscrição compromete-se a cumprir a Lei sobre os Direitos Autorais (Lei nº 9.610, de 19/02/1998), quanto à reprografia de material bibliográfico nas dependências da biblioteca e estar ciente do regulamento.
Perguntas Frequentes
Para fazer o empréstimo preciso ter o cartão unificado?
Não. Para utilizar os serviços oferecidos pela bibliote"
DOC003_C1_0083,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,83,500,"o empréstimo preciso ter o cartão unificado?
Não. Para utilizar os serviços oferecidos pela biblioteca o usuário precisa efetuar seu cadastro biométrico no
balcão de atendimento.
Qual usuário devo colocar para renovar ou fazer reserva através do site?
Para a biblioteca o usuário é seu número de matrícula.
Ex-aluno pode emprestar livro na biblioteca?
Não, apenas fazer pesquisas.
Posso fazer reserva de um livro que esteja disponível na biblioteca?
A reserva só poderá ser realizada se o livro estiv"
DOC003_C1_0084,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,84,499,"de um livro que esteja disponível na biblioteca?
A reserva só poderá ser realizada se o livro estiver emprestado.
Como fico sabendo que minha reserva está disponível?
Através da área ""Meu Pergamum"" localizada na página de pesquisa da biblioteca ou através do e-mail cadastrado
no portal do aluno.
Como é realizada a cobrança de multa e qual o valor?
Após o vencimento do prazo de devolução será cobrado R$ 1,00 por dia e por material, contando os dias úteis.
O pagamento deverá ser realizado em dinh"
DOC003_C1_0085,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,85,500,"ado R$ 1,00 por dia e por material, contando os dias úteis.
O pagamento deverá ser realizado em dinheiro ou cheque no balcão de atendimento da biblioteca na data de
devolução do material.
Qual o procedimento para perda ou extravio de um livro?
Em primeiro lugar informar imediatamente à biblioteca sobre o ocorrido. Em seguida efetuar a reposição do mesmo,
pois caso haja demora deste aviso ocorrerá multa e o usuário deverá pagar pelos dois.
Se eu esquecer de entregar a chave do armário o que acont"
DOC003_C1_0086,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,86,500,"multa e o usuário deverá pagar pelos dois.
Se eu esquecer de entregar a chave do armário o que acontecerá?
Você não poderá fazer empréstimos por 15 (quinze) dias. Havendo reincidência o caso será avaliado pela
coordenação da biblioteca.
Quanto tempo posso ficar com os livros?
Se você é aluno de graduação, especialização ou funcionário o prazo de empréstimo é de 07 (sete) dias corridos,
podendo ser prorrogado por mais 07 (sete) dias caso a obra não tenha sido reservada por outro sócio. No caso do"
DOC003_C1_0087,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,87,499,"prorrogado por mais 07 (sete) dias caso a obra não tenha sido reservada por outro sócio. No caso dos
alunos de mestrado, doutorado, professores e pesquisadores o prazo é de 14 (quatorze) dias corridos, podendo ser
renovado no caso de não haver reserva da obra.
Quantos livros posso retirar?
Alunos de graduação, especialização e funcionários podem retirar até 7 (sete) livros. Alunos de Mestrado,
Doutorado, Professores e pesquisadores podem retirar até 10 livros.
Biblioteca Digital
Clique aqui
e v"
DOC003_C1_0088,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,88,500,"utorado, Professores e pesquisadores podem retirar até 10 livros.
Biblioteca Digital
Clique aqui
e veja como acessar a base de dados fora da FEI.
Base de Dados
• Portal de periódicos CAPES
• EBSCOhost
Publicações Institucionais
• Cadernos da FEI
• Revista Domínio FEI
• Revista da Computação
• E-Books
• Convênio Microsoft Azure Dev Tools
Acessibilidade
Parceria
A biblioteca do Centro Universitário FEI firmou uma parceria em 2019 com a Fundação Dorina Nowill para Cegos, através da Rede Nacional de"
DOC003_C1_0089,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,89,500,"FEI firmou uma parceria em 2019 com a Fundação Dorina Nowill para Cegos, através da Rede Nacional de Leitura Inclusiva, que tem como objetivo facilitar o acesso da pessoa com deficiência visual ao mundo da leitura por meio da mobilização e estreitamento da relação entre educadores, mediadores de leitura, governos, agentes de bibliotecas e de organizações sociais, incentivando a disseminação da leitura inclusiva pelo Brasil.
A Fundação Dorina Nowill para Cegos é uma organização sem fins lucrativo"
DOC003_C1_0090,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,90,500,"tura inclusiva pelo Brasil.
A Fundação Dorina Nowill para Cegos é uma organização sem fins lucrativos que há mais de 70 anos se dedica à inclusão de crianças, jovens e adultos cegos e com baixa visão por meio de atendimento especializado e da produção e distribuição de livros acessíveis em braile, fonte ampliada e braile concomitantes, falados e digitais acessíveis, distribuídos para pessoas com deficiência visual e para escolas, bibliotecas e organizações de todo o Brasil.
Conheça a página da D"
DOC003_C1_0091,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,91,500,"eficiência visual e para escolas, bibliotecas e organizações de todo o Brasil.
Conheça a página da Dorinateca
Biblioteca Digital da Dorina Nowill
Dicas de Acessibilidade
Dicionário de Libras
Bengala Legal
Acessibilidade Digital
Base de Dados
As bases de dados são plataformas multidisciplinares destinadas à pesquisa de periódicos científicos, seus
respectivos artigos e e-books.
Visam atender a todas as áreas de conhecimento distribuindo de forma mais objetiva o conteúdo necessário para
o desenvol"
DOC003_C1_0092,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C1,500,100,92,308,"s as áreas de conhecimento distribuindo de forma mais objetiva o conteúdo necessário para
o desenvolvimento acadêmico.
O Centro Universitário FEI disponibiliza o acesso de dentro dos campi ou acesso remoto através do procedimento
abaixo:
Procedimentos para acesso
externo
Portal de periódicos CAPES
EBSCOhost"
DOC003_C2_0001,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C2,800,150,1,800,"Biblioteca - FEI
Biblioteca
Pe. Aldemar
Moreira S.J.
Notícias e Eventos da Biblioteca
7º CONCURSO LITERÁRIO FEI
Faça sua inscrição preenchendo o formulário abaixo:
Clique aqui
A Biblioteca
Redes Sociais:
/biblioteca.fei
@FEIbiblioteca
@FEIbiblioteca
Conheça a biblioteca
A Biblioteca do Centro Universitário FEI foi instalada em 29 de março de 1946, começando a funcionar em 11 de
dezembro de 1950.
Atualmente, a Biblioteca Pe. Aldemar Moreira está dividida em duas unidades, uma situada no campus São Bernardo do
Campo e outra no campus São Paulo.
Disponibiliza a seus usuários um grande e valioso acervo de informações e cultura, composto por livros e uma
expressiva quantidade de revistas, periódicos, multimeios e bases de dados com ampla variedade de temas que vão ao
encontro das necessidades a"
DOC003_C2_0002,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C2,800,150,2,800,"s e uma
expressiva quantidade de revistas, periódicos, multimeios e bases de dados com ampla variedade de temas que vão ao
encontro das necessidades acadêmicas, além da Biblioteca Digital de Teses e Dissertações.
O acervo da Biblioteca do Centro Universitário FEI está disponível para consulta dos alunos, funcionários e
ex-alunos da Instituição.
Bases
Clique nas imagens abaixo para acessar.
Horário de Funcionamento
De Segunda a Sexta-Feira:
Campus SBC das 08h00 às 21h45
Campus SP das 08h00 às 21h15
Aos Sábados:
Campus SBC das 09h30 às 13h15
Campus SP - Fechada
Horário Durante as Férias
De Segunda a Sexta-Feira:
Campus SBC das 08h00 às 18h45
Campus SP 08h00 às 17h45
Deixe sua sugestão
Nome
*
E-mail
*
Telefone
Celular
*
Mensagem
*
BASES DE DADOS – ACESSO RESTRITO
EBSCO (
Acessar bases de dado"
DOC003_C2_0003,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C2,800,150,3,799,"mpus SP 08h00 às 17h45
Deixe sua sugestão
Nome
*
E-mail
*
Telefone
Celular
*
Mensagem
*
BASES DE DADOS – ACESSO RESTRITO
EBSCO (
Acessar bases de dados
)
Academic Search Complete
Base de dados de texto completo multidisciplinar, mais valiosa do mundo e mais abrangente academicamente, com mais de 8.500 periódicos de texto completo, incluindo mais de 7.300 periódicos revisados por especialistas. Além de texto completo, essa base de dados oferece resumos para mais de 12.500 periódicos e um total de mais de 13.200 publicações, incluindo monografias, relatórios, documentos de conferências, etc. A base de dados apresenta conteúdo em PDF que remonta a 1887, com a maioria de títulos de texto completo em formato PDF nativo (pesquisável). São fornecidas referências citadas pesquisáveis para mais de"
DOC003_C2_0004,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C2,800,150,4,799,"a 1887, com a maioria de títulos de texto completo em formato PDF nativo (pesquisável). São fornecidas referências citadas pesquisáveis para mais de 1.400 periódicos.
Business Source Complete
É a mais completa base de dados acadêmica na área de negócios do mundo, que oferece a melhor coleção de conteúdo bibliográfico e em texto completo. Como parte da cobertura abrangente oferecida por esta base de dados, também estão incluídos os índices e resumos dos periódicos científicos acadêmicos mais importantes desde 1886, além das referências pesquisáveis citadas fornecidas de mais de 1.300 periódicos científicos.
Fuente Académica Premier
É uma coleção de rápida expansão de mais de 1.000 revistas científicas da América Latina, Portugal e Espanha. Todos os temas principais são abordados com ênfase"
DOC003_C2_0005,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C2,800,150,5,799,"ção de rápida expansão de mais de 1.000 revistas científicas da América Latina, Portugal e Espanha. Todos os temas principais são abordados com ênfase particular na agricultura, ciências biológicas, economia, história, direito, literatura, filosofia, psicologia, administração pública, religião e sociologia. É uma ferramenta indispensável de alcance excepcional projetada para pesquisa acadêmica, em formato PDF. A base de dados é atualizada semanalmente.
Psychology and Behavioral Sciences Collection
Banco de dados abrangente que cobre informações relativas a tópicos em características comportamentais e emocionais, psiquiatria e psicologia, processos mentais, antropologia, métodos experimentais e observacionais. Esse é o maior banco de dados de texto completo do mundo, oferecendo abrangência"
DOC003_C2_0006,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C2,800,150,6,800,"essos mentais, antropologia, métodos experimentais e observacionais. Esse é o maior banco de dados de texto completo do mundo, oferecendo abrangência de texto completo para quase 400 periódicos.
Computer Source
Oferece a pesquisadores as últimas informações e tendências em alta tecnologia. Essa base de dados oferece o texto completo de aproximadamente 300 publicações, além de índices e resumos de cerca de 450 publicações.
GreenFILE
Base de dados que oferece ótimas informações de pesquisa cobrindo todos os aspectos do impacto humano no meio ambiente. Sua coleção de títulos de interesse acadêmico, governamental e geral incluem conteúdos sobre aquecimento global, construções ecológicas, poluição, agricultura sustentável, energia renovável, reciclagem e mais. A base de dados oferece índice e r"
DOC003_C2_0007,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C2,800,150,7,800,"quecimento global, construções ecológicas, poluição, agricultura sustentável, energia renovável, reciclagem e mais. A base de dados oferece índice e resumos de mais de 1.000.000 registros, bem como Livre Acesso a textos completos de mais de 15,000 registros.
Target – GedWeb
Sistema de Gestão de Normas e Documentos Regulatórios, foi desenvolvido para gerenciar grandes acervos de normas e informações técnicas.
Clique aqui para acessar
PORTAL DE PERIÓDICOS DA CAPES
O Portal Capes, além do conteúdo de acesso restrito, reúne uma seleção de bases de dados, páginas, portais e bibliotecas virtuais de acesso livre.
ASME
Desde 1880, o ASME Journal Program tem usado uma avaliação rigorosa e revisada por pares para publicar pesquisas da mais alta qualidade e torná-las disponíveis para profissionais de"
DOC003_C2_0008,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C2,800,150,8,800,"ram tem usado uma avaliação rigorosa e revisada por pares para publicar pesquisas da mais alta qualidade e torná-las disponíveis para profissionais de engenharia que buscam mudar o mundo. Os diários da ASME são vitais para manter os engenheiros atualizados com a teoria, prática e aplicação atuais.
ASTM International (American Society for Testing and Materials)
É um órgão que tem como responsabilidade o desenvolvimento e a publicação de normas técnicas aplicadas para diversos produtos, materiais, serviços e sistemas. É equivalente à ABNT, Associação Brasileira de Normas Técnicas.
Criada no ano de 1898 por um grupo de cientistas e de engenheiros, a ASTM tem um papel entre os padrões de desenvolvedores nos Estados Unidos. É considerada a maior incorporadora mundial de normas.
SCOPUS (Elsevier"
DOC003_C2_0009,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C2,800,150,9,799,"s, a ASTM tem um papel entre os padrões de desenvolvedores nos Estados Unidos. É considerada a maior incorporadora mundial de normas.
SCOPUS (Elsevier)
Scopus é o maior banco de dados de resumos e citações da literatura com revisão por pares: revistas científicas, livros, processos de congressos e publicações do setor. Oferecendo um panorama abrangente da produção de pesquisas do mundo nas áreas de ciência, tecnologia, medicina, ciências sociais, artes e humanidades.
SpringerLink
A Springer é um portfólio científico, técnico e médico líder global, fornecendo aos pesquisadores da academia, instituições científicas e departamentos de P&D corporativos conteúdo de qualidade por meio de informações, produtos e serviços inovadores.
Web of Science (Thomson Reuters Scientific)
O banco de dados de"
DOC003_C2_0010,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C2,800,150,10,800,"ativos conteúdo de qualidade por meio de informações, produtos e serviços inovadores.
Web of Science (Thomson Reuters Scientific)
O banco de dados de resumos da Web of Science (WOS) é um dos recursos mais extensos do mundo para citação, indexação e análise de citações de uma ampla variedade de trabalhos científicos em todos os campos científicos possíveis.
Science Direct (Elsevier)
A ScienceDirect combina publicações confiáveis de textos completos nas áreas científica, técnica e de saúde com funções inteligentes e intuitivas para que os usuários possam se manter informados em suas áreas e trabalhar com maior eficiência e efetividade.
Wiley Online Library
Cobre as áreas de Ciências Biológicas, Ciências da Saúde, Ciências Exatas e da Terra, Ciências Agrárias, Ciências Sociais Aplicadas, Ciên"
DOC003_C2_0011,DOC003,Biblioteca FEI,Serviços ao aluno / Administrativo,Alta,https://portal.fei.edu.br/biblioteca,C2,800,150,11,800,"line Library
Cobre as áreas de Ciências Biológicas, Ciências da Saúde, Ciências Exatas e da Terra, Ciências Agrárias, Ciências Sociais Aplicadas, Ciências Humanas e Linguística, Letras e Artes.
JSTOR
JSTOR Arts & Sciences I Collection (Humanities). Inclui o acervo completo de títulos contendo 176 periódicos e abrangendo 35 disciplinas, incluindo as mais importantes publicações de sociedades voltadas para as áreas de economia, história, ciências políticas, sociologia, assim como outros importantes títulos em ecologia, matemática e estatística. Coleção de títulos retrospectivos.
JSTOR Arts & Sciences III Collection (Social Sciences). Base de dados contendo os arquivos de contém 223 periódicos provenientes de importantes sociedades científicas, inclui revistas em línguas e literatura, bem com"
